PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SC04,0.0,25.0,29.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,105.0,97.0,0.0,197.0,138.0,609.0
SC05A,0.0,21.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,239.0,125.0,405.0
SC05B,4.0,143.0,93.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.0,0.0,29.0,25.0,1.0,1147.0,699.0,2185.0
SC05D,3.0,97.0,49.0,0.0,11.0,9.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,16.0,14.0,2.0,761.0,446.0,1417.0
SC05E,0.0,20.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,40.0,33.0,1.0,193.0,117.0,433.0
SC07A,1.0,242.0,152.0,0.0,23.0,17.0,0.0,2.0,0.0,0.0,19.0,14.0,0.0,5.0,2.0,0.0,174.0,147.0,3.0,1799.0,1090.0,3690.0
SC07C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0
SC08B,1.0,91.0,56.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,2.0,2.0,0.0,28.0,23.0,2.0,1141.0,634.0,2017.0
SC08C,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,53.0
SC08D,0.0,22.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,163.0,93.0,311.0
SC08E,0.0,15.0,14.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,180.0,92.0,315.0
SC08F,0.0,23.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,215.0,101.0,364.0
SC08G,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
SC08H,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SC09A,0.0,43.0,27.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,494.0,245.0,829.0
SC09B,1.0,58.0,36.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,5.0,3.0,1.0,592.0,351.0,1073.0
SC09C,0.0,40.0,20.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,486.0,269.0,841.0
SC10,0.0,31.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,373.0,209.0,655.0
SC11A,1.0,40.0,25.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,477.0,252.0,813.0
SC11B,1.0,33.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,499.0,300.0,875.0
SC13,0.0,99.0,63.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,40.0,37.0,1.0,833.0,524.0,1632.0
SC14A,0.0,24.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,231.0,142.0,427.0
SC14B,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,22.0,45.0
SC15,1.0,265.0,175.0,0.0,34.0,14.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,4.0,3.0,0.0,65.0,39.0,2.0,2222.0,1369.0,4217.0
SC16A,1.0,188.0,121.0,0.0,19.0,11.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,23.0,16.0,2.0,1730.0,1079.0,3201.0
SC16B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0
SC17A,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,41.0
SC17B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC17C,1.0,40.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,9.0,0.0,361.0,221.0,668.0
SC18A,1.0,28.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,205.0,73.0,329.0
SC18B,0.0,19.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,242.0,163.0,461.0
SC18C,1.0,70.0,50.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,11.0,13.0,0.0,706.0,475.0,1342.0
SC19A,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,70.0,44.0,129.0
SC19B,0.0,25.0,25.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,379.0,224.0,688.0
SC20,0.0,116.0,71.0,0.0,13.0,4.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0,9.0,16.0,1.0,827.0,595.0,1663.0
SC211,1.0,57.0,34.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,431.0,253.0,828.0
SC212,1.0,143.0,72.0,0.0,20.0,5.0,0.0,1.0,1.0,0.0,22.0,13.0,0.0,4.0,4.0,0.0,38.0,32.0,0.0,1023.0,556.0,1935.0
SC23A,0.0,82.0,50.0,0.0,9.0,8.0,0.0,1.0,0.0,0.0,14.0,3.0,0.0,2.0,0.0,0.0,10.0,8.0,0.0,996.0,547.0,1730.0
SC23B,2.0,15.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,152.0,81.0,279.0
SC23C,4.0,66.0,43.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,738.0,398.0,1306.0
SC27,0.0,46.0,41.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,11.0,7.0,1.0,699.0,428.0,1252.0
SC29A,0.0,67.0,43.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,9.0,8.0,2.0,876.0,512.0,1538.0
SC30A,0.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,31.0,95.0
SC30B,0.0,30.0,13.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,285.0,177.0,528.0
SS01,3.0,169.0,164.0,0.0,26.0,24.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,28.0,32.0,2.0,1384.0,1238.0,0.0,93.0,65.0,3269.0
SS02A,2.0,47.0,44.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,6.0,0.0,279.0,252.0,0.0,61.0,37.0,754.0
SS02B,1.0,56.0,32.0,0.0,15.0,4.0,0.0,1.0,0.0,1.0,17.0,15.0,0.0,12.0,8.0,0.0,220.0,170.0,0.0,143.0,67.0,762.0
SS03,1.0,73.0,57.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,14.0,9.0,1.0,402.0,336.0,0.0,52.0,41.0,1028.0
SS04,2.0,146.0,117.0,0.0,33.0,15.0,0.0,3.0,0.0,0.0,38.0,29.0,1.0,45.0,40.0,1.0,639.0,539.0,0.0,263.0,154.0,2065.0
SS05,0.0,81.0,61.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,9.0,4.0,0.0,586.0,559.0,0.0,19.0,24.0,1373.0
SS06,1.0,66.0,50.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,13.0,4.0,0.0,9.0,7.0,0.0,447.0,426.0,0.0,23.0,14.0,1071.0
SS07A,1.0,51.0,31.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,11.0,9.0,0.0,323.0,219.0,0.0,13.0,10.0,680.0
SS07B,0.0,20.0,21.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,6.0,10.0,0.0,158.0,129.0,0.0,26.0,18.0,404.0
SS07C,2.0,29.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,6.0,2.0,0.0,202.0,130.0,0.0,20.0,9.0,431.0
SS08A,1.0,53.0,41.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,22.0,17.0,1.0,198.0,187.0,0.0,118.0,69.0,761.0
SS08B,0.0,17.0,27.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,0.0,205.0,159.0,0.0,14.0,6.0,449.0
SS08C,0.0,34.0,19.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,9.0,7.0,0.0,14.0,10.0,0.0,114.0,96.0,0.0,46.0,31.0,393.0
SS08D,1.0,55.0,40.0,0.0,8.0,5.0,0.0,2.0,1.0,1.0,10.0,14.0,0.0,18.0,15.0,1.0,278.0,213.0,1.0,110.0,66.0,839.0
SS09A,1.0,136.0,103.0,0.0,14.0,15.0,0.0,1.0,1.0,1.0,18.0,14.0,0.0,26.0,22.0,1.0,898.0,808.0,0.0,81.0,65.0,2205.0
SS09B,1.0,134.0,128.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,18.0,8.0,2.0,27.0,32.0,2.0,1017.0,978.0,0.0,38.0,31.0,2456.0
SS11A,4.0,147.0,122.0,0.0,23.0,15.0,0.0,1.0,2.0,0.0,48.0,31.0,0.0,35.0,22.0,2.0,736.0,645.0,0.0,246.0,151.0,2230.0
SS11B,0.0,47.0,36.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,19.0,8.0,2.0,217.0,184.0,0.0,64.0,65.0,708.0
SS11C,0.0,11.0,11.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.0,2.0,5.0,0.0,29.0,29.0,0.0,23.0,13.0,146.0
SS11D,0.0,16.0,17.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,103.0,95.0,0.0,2.0,3.0,254.0
SS12,2.0,112.0,100.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,28.0,19.0,2.0,675.0,624.0,0.0,69.0,38.0,1731.0
SS13A,2.0,65.0,62.0,0.0,13.0,5.0,0.0,0.0,0.0,1.0,23.0,11.0,0.0,15.0,7.0,2.0,402.0,352.0,0.0,78.0,38.0,1076.0
SS13B,1.0,49.0,30.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,5.0,6.0,0.0,218.0,188.0,0.0,64.0,31.0,627.0
SS14,2.0,42.0,52.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,6.0,5.0,0.0,425.0,403.0,0.0,6.0,11.0,980.0
SS15A,2.0,96.0,67.0,0.0,28.0,16.0,0.0,1.0,1.0,0.0,44.0,22.0,0.0,5.0,9.0,0.0,187.0,156.0,0.0,386.0,193.0,1213.0
SS15B,2.0,80.0,40.0,0.0,12.0,9.0,0.0,0.0,1.0,0.0,16.0,15.0,0.0,7.0,10.0,0.0,282.0,214.0,0.0,148.0,74.0,910.0
SS16,2.0,65.0,72.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,11.0,8.0,2.0,702.0,614.0,0.0,20.0,19.0,1543.0
SS17,3.0,138.0,112.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,23.0,18.0,2.0,831.0,741.0,1.0,181.0,107.0,2237.0
SS18A,0.0,28.0,26.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,8.0,0.0,179.0,179.0,0.0,8.0,5.0,455.0
SS18B,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,62.0,65.0,0.0,1.0,1.0,159.0
SS19A,5.0,134.0,84.0,0.0,21.0,15.0,0.0,1.0,0.0,0.0,39.0,17.0,1.0,18.0,16.0,3.0,366.0,373.0,0.0,374.0,224.0,1691.0
SS19B,0.0,78.0,53.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,22.0,23.0,0.0,13.0,13.0,0.0,317.0,321.0,0.0,222.0,136.0,1228.0
SS20,0.0,90.0,71.0,0.0,15.0,17.0,0.0,1.0,1.0,0.0,24.0,15.0,1.0,17.0,22.0,0.0,323.0,275.0,0.0,174.0,121.0,1167.0
SS22,3.0,96.0,91.0,0.0,12.0,9.0,0.0,1.0,3.0,0.0,23.0,22.0,1.0,22.0,20.0,0.0,518.0,448.0,1.0,235.0,127.0,1632.0
SS26,1.0,130.0,86.0,1.0,27.0,21.0,0.0,0.0,0.0,0.0,51.0,32.0,0.0,25.0,19.0,1.0,297.0,267.0,1.0,548.0,302.0,1809.0
SS29A,2.0,99.0,93.0,0.0,11.0,13.0,0.0,0.0,1.0,0.0,28.0,15.0,0.0,20.0,24.0,3.0,580.0,501.0,0.0,132.0,82.0,1604.0
SS31,0.0,68.0,48.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,16.0,11.0,0.0,350.0,300.0,0.0,86.0,45.0,949.0
UC01A,0.0,92.0,51.0,1.0,10.0,13.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,25.0,18.0,2.0,1001.0,475.0,1704.0
UC01B,0.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,119.0,64.0,206.0
UC01D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
UC01E,0.0,15.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,64.0,207.0
UC02A,1.0,249.0,138.0,0.0,22.0,18.0,0.0,1.0,2.0,0.0,43.0,20.0,0.0,8.0,4.0,0.0,69.0,59.0,4.0,2500.0,1158.0,4296.0
UC02B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,5.0,15.0
UC031,0.0,81.0,29.0,0.0,7.0,6.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,130.0,59.0,0.0,597.0,273.0,1196.0
UC032,0.0,13.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,8.0,0.0,91.0,38.0,184.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,441.0,25508.0,21261.0,26.0,3995.0,2982.0,0.0,181.0,144.0,22.0,4874.0,3746.0,44.0,6290.0,5686.0,239.0,97602.0,92121.0,127.0,99112.0,59655.0,424056.0
